98,39
149,166
162,90
138,88
79,85
38,164
62,155
79,86
164,92
88,169
78,24
129,162
24,143
39,167
46,80
38,169
15,115
128,150
45,107
148,38
173,20
169,167
149,150
98,39
108,153
164,91
173,154
98,98
169,35
99,93
172,20
89,26
62,102
171,38
106,169
89,35
174,154
169,161
148,162
119,167
129,164
129,33
170,161
36,157
159,38
168,157
88,26
39,166
104,37
78,155
38,28
79,37
134,103
36,78
25,112
174,21
164,87
49,58
174,21
26,131
111,35
117,102
160,104
162,97
98,102
168,33
58,21
98,88
108,158
115,86
98,86
26,99
169,169
27,138
125,169
136,169
26,47
60,162
159,159
120,164
154,97
119,153
128,28
163,90
101,104
171,156
37,162
38,165
140,85
170,156
89,164
118,153
25,27
164,95
38,167
119,39
158,39
25,160
47,169
168,30
32,168
172,20
88,39
163,91
58,167
149,95
25,26
89,155
48,26
169,35
172,157
169,32
164,86
39,167
173,21
77,169
81,28
128,25
173,155
31,78
46,140
164,28
79,168
168,39
160,36
127,103
173,165
91,163
139,94
35,168
42,163
174,30
160,95
38,23
162,163
88,158
125,169
116,101
59,166
85,158
49,163
89,168
148,20
25,160
158,169
168,35
115,151
25,103
38,169
94,164
165,90
83,150
37,24
77,153
68,169
98,162
38,21
98,164
113,89
163,85
30,119
131,86
142,164
169,159
75,37
29,25
132,39
25,46
27,139
68,169
163,91
111,35
155,102
170,34
48,169
83,85
139,162
174,21
174,20
126,162
168,164
57,39
173,156
128,96
146,151
88,39
30,29
98,85
25,141
173,30
49,58
164,97
94,85
173,34
58,154
49,147
26,33
169,38
167,155
128,158
108,88
169,166
159,167
163,91
117,169
97,86
169,167
164,85
89,26
164,93
25,62
89,30
128,38
109,31
168,165
163,86
142,159
39,159
140,33
48,69
169,168
128,151
133,85
24,61
79,28
174,21
49,137
159,30
164,104
88,158
38,169
68,35
40,168
31,148
76,104
122,163
174,161
158,151
47,119
137,86
24,131
38,169
168,28
25,160
130,86
48,129
169,161
170,169
128,38
78,157
170,157
59,158
109,85
174,168
138,156
129,32
129,151
25,99
162,103
79,166
122,85
54,104
24,45
25,139
116,165
159,152
23,142
161,104
69,167
48,118
168,26
49,137
110,35
99,90
131,35
49,29
116,39
137,85
159,34
44,79
159,26
28,169
26,168
94,156
173,30
98,85
45,69
168,167
64,106
36,163
71,35
174,155
121,86
38,162
119,38
151,168
125,34
95,156
163,92
79,85
30,108
132,85
164,93
118,28
132,85
149,167
99,164
174,29
30,139
25,46
164,87
26,112
151,150
116,95
59,85
49,148
125,97
88,24
119,26
29,48
25,160
49,133
89,165
168,166
138,27
38,37
128,168
26,34
171,156
163,86
48,169
47,118
68,22
158,154
26,55
45,21
70,162
58,28
167,27
140,85
138,39
100,168
149,104
34,88
166,34
26,67
164,86
88,38
140,85
126,103
163,92
172,162
26,140
136,86
23,160
96,22
108,37
61,104
49,116
97,104
26,24
54,103
108,103
174,32
27,114
25,28
103,85
61,163
59,22
164,92
169,34
169,160
103,95
28,38
35,109
139,163
27,46
69,169
174,162
174,155
25,98
69,167
125,22
140,85
159,92
151,36
45,69
164,86
170,36
34,167
148,168
99,90
149,157
39,23
163,86
79,93
163,87
148,22
101,104
49,147
49,153
46,129
33,20
28,27
139,93
78,169
165,94
76,104
78,158
48,78
119,168
160,162
78,26
25,34
148,26
163,88
32,160
77,21
163,89
147,104
127,155
80,158
174,21
174,33
173,155
26,132
173,20
58,169
34,38
39,167
106,169
100,85
88,156
156,169
152,31
168,168
135,102
138,31
157,94
68,24
174,22
48,128
37,164
173,21
114,153
146,104
30,54
164,169
139,37
171,32
77,154
98,155
118,37
25,136
117,156
28,78
89,162
40,165
127,104
173,20
167,28
139,23
169,168
25,160
28,30
43,93
26,98
51,29
163,85
29,32
51,165
128,155
49,68
25,37
98,156
149,156
47,169
27,49
114,104
173,164
163,86
74,21
160,99
138,96
101,36
25,159
174,21
25,98
164,85
164,86
36,68
157,155
25,27
164,87
25,54
163,86
58,39
25,26
36,72
172,160
108,155
163,91
172,39
172,162
65,153
39,71
167,168
25,27
170,161
26,99
